№,Name,Reg_number,Name_Full,Company_year,Size_company,Conflict,T,Capital,Clr,Returns,Ndter,Rddta,Total_debt
2207,"АВТОТРАНС, ООО",1.08E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНС""",16,0,0,0,-48830000,0.2785,0.012,0.0004,0.8296,72762000
2208,"АВТОТРАНС, ООО ПМК",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПМК ""АВТОТРАНС""",6,0,0,1,407000,0.8068,0.0165,5.1376,0.194,67165000
2208,"АВТОТРАНС, ООО ПМК",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПМК ""АВТОТРАНС""",6,0,0,0,320000,0.5293,0.0653,6.2313,0.2237,24366000
2209,"АВТОТРАНС-ЛОГИСТИКА, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНС-ЛОГИСТИКА""",6,0,0,0,1905000,1.298,0.0726,-0.337,0.3164,1755000
2209,"АВТОТРАНС-ЛОГИСТИКА, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНС-ЛОГИСТИКА""",6,0,0,1,1810000,1.5131,0.0083,-0.8641,0.072,1758000
2211,"АВТОТРАНС-СЕРВИС, ООО",1.06E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНС-СЕРВИС""",16,0,0,0,5000,0.998,-0.1739,-1.6,0.9812,3506000
2211,"АВТОТРАНС-СЕРВИС, ООО",1.06E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНС-СЕРВИС""",16,0,0,1,-3233000,0.0948,-0.009,0.0523,0.3267,3585000
2212,"АВТОТРАНС-ЮУСС, ООО",1.09E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНС-ЮЖУРАЛСТРОЙСЕРВИС""",14.5,0,0,1,-1488000,0.5621,0.0289,,0.9503,3398000
2214,"АВТОТРАНСГАРАНТ, ООО",1.02E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНСГАРАНТ""",20.5,0,0,1,17084000,8.3856,0.0323,0.4226,0.5704,10591000
2214,"АВТОТРАНСГАРАНТ, ООО",1.02E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНСГАРАНТ""",20.5,0,0,0,24991000,10.2032,0.0791,0.0675,0.8304,4571000
2215,"АВТОТРАНСЛОГИСТИК, ООО",5.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНСЛОГИСТИК""",6,0,0,0,578000,0.9198,0.0067,1.0917,0.2985,17806000
2215,"АВТОТРАНСЛОГИСТИК, ООО",5.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНСЛОГИСТИК""",6,0,0,1,4545000,0.7912,0.0301,0.1263,0.1436,25632000
2217,"АВТОТРАНСПОРТ, ООО",1.12E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНСПОРТ""",11,0,0,1,1329000,0.8373,0.0296,1.1595,0.5328,3479000
2217,"АВТОТРАНСПОРТ, ООО",1.12E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНСПОРТ""",11,0,0,0,1070000,1.0005,0.0247,0.9224,0.8566,9124000
2218,"АВТОТРАНСПОРТ, ООО",1.11E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНСПОРТ""",12.5,0,0,0,39089000,1.4604,0.0866,0.3672,0.6701,34356000
2218,"АВТОТРАНСПОРТ, ООО",1.11E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНСПОРТ""",12.5,0,0,1,40239000,1.2711,0.0503,0.3275,0.6101,39354000
2219,"АВТОТРАНСПОРТ-ЖИГУЛИ, ООО",1.15E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНСПОРТ-ЖИГУЛИ""",8.5,0,0,0,62000,0.7916,0.0358,,0.7601,1497000
2219,"АВТОТРАНСПОРТ-ЖИГУЛИ, ООО",1.15E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНСПОРТ-ЖИГУЛИ""",8.5,0,0,1,102000,0.8667,0.4,,0.8133,1553000
2220,"АВТОТРАНСПОРТ-М, ООО",1.15E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНСПОРТ-М""",8.5,,0,1,10000,0.4725,0.0597,-436.2,0.8243,5836000
2222,"АВТОТРАНСПОРТНИК, ЗАО",1.06E+12,"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АВТОТРАНСПОРТНИК""",17.5,0,0,0,109817000,56.1866,0.4445,0.2516,0.3245,37916000
2222,"АВТОТРАНСПОРТНИК, ЗАО",1.06E+12,"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АВТОТРАНСПОРТНИК""",17.5,0,0,1,108940000,27.3835,0.1972,0.7121,0.093,99571000
2223,"АВТОТРАНСПОРТНИК, ООО",1.03E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНСПОРТНИК""",20.5,0,0,0,4983000,1.6618,-0.0771,0.4582,0.341,5969000
2223,"АВТОТРАНСПОРТНИК, ООО",1.03E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНСПОРТНИК""",20.5,0,0,1,-74000,0.5014,-0.167,-15.7027,0.0832,8480000
2224,"АВТОТРАНСПОРТНОЕ ПРЕДПРИЯТИЕ, ООО",1.03E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНСПОРТНОЕ ПРЕДПРИЯТИЕ""",21.5,0,0,1,15668000,2.2524,0.0699,6.0752,0.2879,109598000
2224,"АВТОТРАНСПОРТНОЕ ПРЕДПРИЯТИЕ, ООО",1.03E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНСПОРТНОЕ ПРЕДПРИЯТИЕ""",21.5,0,0,0,14839000,1.4213,0.0835,3.3355,0.3566,69324000
2225,"АВТОТРАНСПРАКТИК, ООО ТК",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТРАНСПОРТНАЯ КОМПАНИЯ ""АВТОТРАНСПРАКТИК""",10,0,0,0,4449000,2.0989,0.088,-0.0384,0.2821,16165000
2225,"АВТОТРАНСПРАКТИК, ООО ТК",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТРАНСПОРТНАЯ КОМПАНИЯ ""АВТОТРАНСПРАКТИК""",10,0,0,1,4538000,3.6252,0.0529,-0.1033,0.1613,9176000
2226,"АВТОТРАНССЕРВИС, ООО",1.08E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНССЕРВИС""",15,0,0,1,13575000,2.7133,0.5847,0.2899,0.8642,6513000
2226,"АВТОТРАНССЕРВИС, ООО",1.08E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНССЕРВИС""",15,0,0,0,9837000,1.8098,0.5118,0.4305,0.8668,9185000
2227,"АВТОТРАНССЕРВИС, ООО",1.11E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНССЕРВИС""",12,0,0,1,10966000,7.3072,-0.2955,0.1262,0.8213,1699000
2227,"АВТОТРАНССЕРВИС, ООО",1.11E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНССЕРВИС""",12,0,0,0,45723000,28.6782,-0.268,0.0299,0.9422,1625000
2228,"АВТОТРАНССЕРВИС, ООО",1.05E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНССЕРВИС""",18.5,,0,1,-1705000,0.0102,-2.6994,-0.9941,,1763000
2228,"АВТОТРАНССЕРВИС, ООО",1.05E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНССЕРВИС""",18.5,,0,0,-708000,0.1454,-0.5152,-0.6935,0.2872,1004000
2229,"АВТОТРАНССЕРВИС, ООО АТП",1.12E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АТП ""АВТОТРАНССЕРВИС""",10.5,0,0,1,1669000,0.7254,-0.0579,1.2151,0.1807,3722000
2229,"АВТОТРАНССЕРВИС, ООО АТП",1.12E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АТП ""АВТОТРАНССЕРВИС""",10.5,0,0,0,1916000,0.7158,-0.0184,0.4457,0.1547,1858000
2230,"АВТОТРАНССИБИРЬ, ООО",1.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНССИБИРЬ""",5,0,0,1,24846000,1.5092,0.1068,0.0342,0.1007,279444000
2230,"АВТОТРАНССИБИРЬ, ООО",1.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНССИБИРЬ""",5,0,0,0,-11627000,0.6885,-0.1087,0.002,0.9942,37325000
2231,"АВТОТРАНСТЕХ ПЛЮС, ООО",1.16E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНСТЕХ ПЛЮС""",6.5,0,0,1,1123000,1.4188,-0.3903,6.1104,0.6387,57705000
2231,"АВТОТРАНСТЕХ ПЛЮС, ООО",1.16E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАНСТЕХ ПЛЮС""",6.5,0,0,0,-6049000,0.9509,-0.0072,-0.7362,0.2027,76730000
2233,"АВТОТРАССА, ООО",1.04E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАССА""",24,1,0,1,542352000,1.1837,0.0543,-0.1681,0.4387,1310082000
2233,"АВТОТРАССА, ООО",1.04E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАССА""",24,1,0,0,298592000,1.1356,0.056,-1.395,0.191,999287000
2236,"АВТОТРАСТ, ООО",1.16E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАСТ""",8,0,0,1,-4122000,4.9647,0.0372,-10.0832,0.6677,45137000
2236,"АВТОТРАСТ, ООО",1.16E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАСТ""",8,0,0,0,118000,1.906,0.0206,281.8644,0.2394,39857000
2238,"АВТОТРЕЙД, ООО",1.16E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙД""",7.5,1,0,1,100649000,1.8206,0.0102,0.7485,0.2855,178482000
2238,"АВТОТРЕЙД, ООО",1.16E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙД""",7.5,1,0,0,76628000,3.0687,0.0119,0.3865,0.3049,131524000
2239,"АВТОТРЕЙД, ООО",1.19E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙД""",4,0,0,1,1771000,1.0796,0.0058,1.655,0.5208,21344000
2240,"АВТОТРЕЙД, ООО",1.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙД""",5.5,0,0,1,3137000,0.8428,0.0794,0.3758,0.3902,25918000
2240,"АВТОТРЕЙД, ООО",1.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙД""",5.5,0,0,0,2282000,0.9956,0.064,0.6407,0.2537,16764000
2242,"АВТОТРЕЙД, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙД""",9.5,0,0,1,444000,1.0451,0.0265,3.7748,0.7893,9841000
2242,"АВТОТРЕЙД, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙД""",9.5,0,0,0,338000,1.0852,0.2671,1.7751,0.8924,3966000
2244,"АВТОТРЕЙД, ООО",1.08E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙД""",15.5,0,0,1,90621000,3.1694,0.2101,0.5219,0.3409,77101000
2244,"АВТОТРЕЙД, ООО",1.08E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙД""",15.5,0,0,0,66622000,2.5097,0.1548,0.612,0.3189,89497000
2245,"АВТОТРЕЙД, ООО",1.11E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙД""",12.5,1,0,1,154478000,2.5944,0.0167,3.3466,0.6246,695722000
2245,"АВТОТРЕЙД, ООО",1.11E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙД""",12.5,1,0,0,132807000,2.0872,0.0263,3.9203,0.1263,651973000
2247,"АВТОТРЕЙД, ООО",1.1E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙД""",12,0,0,1,-4486000,0.2213,-1.158,-1.1485,0.2667,22230000
2247,"АВТОТРЕЙД, ООО",1.1E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙД""",12,0,0,0,-789000,0.6173,-0.1392,-3.3764,0.6108,31074000
2248,"АВТОТРЕЙД, ООО",1.12E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙД""",11.5,0,0,1,324000,,0.067,-0.0093,0.9352,
2248,"АВТОТРЕЙД, ООО",1.12E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙД""",11.5,0,0,0,45000,1.3819,0.1351,-9.6444,0.2471,809000
2249,"АВТОТРЕЙД, ООО",1.11E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙД""",11,0,0,0,15881000,0.5346,0.039,-0.115,0.0527,5526000
2249,"АВТОТРЕЙД, ООО",1.11E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙД""",11,0,0,1,15922000,0.832,0.0433,-0.1176,0.1174,5237000
2252,"АВТОТРЕЙД-Т, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙД-Т""",6,0,0,0,1871000,0.6024,0.0081,0.7819,0.2389,8687000
2252,"АВТОТРЕЙД-Т, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙД-Т""",6,0,0,1,2608000,0.8906,-0.0185,0.671,0.1689,16558000
2253,"АВТОТРЕЙДИНГ, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙДИНГ""",6,0,0,1,4697000,1.8859,0.1936,-0.0266,0.8796,4672000
2253,"АВТОТРЕЙДИНГ, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙДИНГ""",6,0,0,0,-788000,0.4214,-0.3522,-1.2957,0.5795,2845000
2255,"АВТОТРЕЙДКОМПЛЕКТ, ООО",1.15E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙДКОМПЛЕКТ""",7,0,0,1,245000,1.0193,0.0182,1.5306,0.4382,24605000
2255,"АВТОТРЕЙДКОМПЛЕКТ, ООО",1.15E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙДКОМПЛЕКТ""",7,0,0,0,218000,0.9804,0.0088,-0.1651,0.2981,20821000
2256,"АВТОТРЕЙЛ, ООО",1.04E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙЛ""",20,0,0,0,-6030000,0.559,0.5067,-59.3884,0.0558,378127000
2256,"АВТОТРЕЙЛ, ООО",1.04E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕЙЛ""",20,0,0,1,-11591000,0.3389,0.403,-29.9215,0.0199,351179000
2257,"АВТОТРЕК, ООО",1.12E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕК""",10,0,0,1,3381000,1.0937,-0.0033,0.2428,0.3212,10075000
2257,"АВТОТРЕК, ООО",1.12E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕК""",10,0,0,0,3235000,0.8497,0.0157,0.826,0.2896,6744000
2259,"АВТОТРЕСТ, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕСТ""",9,0,0,1,11881000,0.6894,-0.0708,0.0157,0.442,21468000
2259,"АВТОТРЕСТ, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЕСТ""",9,0,0,0,5878000,0.4628,0.3469,0.4143,0.3702,23590000
2261,"АВТОТРЭВЭЛ, ООО",1.04E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЭВЭЛ""",26,0,0,1,55470000,0.1875,-0.0447,0.3098,0.0439,54549000
2261,"АВТОТРЭВЭЛ, ООО",1.04E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРЭВЭЛ""",26,0,0,0,63282000,0.336,0.0625,0.147,0.0418,23015000
2264,"АВТОТУР, ООО",1.12E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТУР""",12,0,0,0,4570000,1.0517,0.0731,2.4317,0.445,16369000
2264,"АВТОТУР, ООО",1.12E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТУР""",12,0,0,1,6714000,0.6723,0.2142,2.2283,0.3497,35555000
2265,"АВТОУНИВЕРСАЛ-МОТОРС, ООО",1.08E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОУНИВЕРСАЛ-МОТОРС""",15.5,1,0,0,390726000,1.9581,0.0611,0.4878,0.316,290053000
2265,"АВТОУНИВЕРСАЛ-МОТОРС, ООО",1.08E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОУНИВЕРСАЛ-МОТОРС""",15.5,1,0,1,481077000,2.6401,0.0479,0.2738,0.2538,226919000
2266,"АВТОУНИВЕРСАЛ-СТАТУС, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОУНИВЕРСАЛ-СТАТУС""",6,1,0,0,211764000,1.2252,0.0487,1.0422,0.2927,308466000
2266,"АВТОУНИВЕРСАЛ-СТАТУС, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОУНИВЕРСАЛ-СТАТУС""",6,1,0,1,239722000,1.1735,0.0232,1.1282,0.1107,334868000
2267,"АВТОУНИВЕРСАЛ-ТРАК, ООО",1.07E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОУНИВЕРСАЛ-ТРАК""",16.5,0,0,1,-44796000,1.6992,0.0373,-1.2219,0.1629,67079000
2267,"АВТОУНИВЕРСАЛ-ТРАК, ООО",1.07E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОУНИВЕРСАЛ-ТРАК""",16.5,0,0,0,-45551000,2.1536,0.0438,-1.3609,0.2527,70825000
2268,"АВТОУСЛУГИ ПЛЮС, ООО",1.15E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОУСЛУГИ ПЛЮС""",7.5,0,0,1,1994000,1.0136,-0.0773,0.2467,0.1252,5670000
2268,"АВТОУСЛУГИ ПЛЮС, ООО",1.15E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОУСЛУГИ ПЛЮС""",7.5,0,0,0,150000,1.6279,0.0262,3.44,0.049,3932000
2269,"АВТОФИНАМ, ООО",1.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОФИНАМ""",4.5,0,0,0,230000,1.2229,0.0489,-5.487,,1032000
2269,"АВТОФИНАМ, ООО",1.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОФИНАМ""",4.5,0,0,1,39000,1.0394,-0.1698,-27.0256,,1014000
2270,"АВТОФИНАНС № 38, ООО",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОФИНАНС № 38""",9.5,0,0,1,61193000,20.3957,0.2676,-0.6988,0.0945,8582000
2270,"АВТОФИНАНС № 38, ООО",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОФИНАНС № 38""",9.5,0,0,0,35099000,16.4983,0.0496,0.4726,0.0753,29285000
2273,"АВТОФЛЕКС-РТ, ООО",1.03E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОФЛЕКС-РТ""",26.5,0,0,0,6464000,0.9006,0.0973,0.536,0.4328,11379000
2273,"АВТОФЛЕКС-РТ, ООО",1.03E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОФЛЕКС-РТ""",26.5,0,0,1,8540000,0.9674,0.1014,0.8125,0.5392,15068000
2274,"АВТОФЛОТ ИЖ, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОФЛОТ ИЖ""",5.5,0,0,1,3884000,1.2718,0.6667,-0.018,0.9912,14288000
2274,"АВТОФЛОТ ИЖ, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОФЛОТ ИЖ""",5.5,0,0,0,3828000,1.2655,-0.1635,-0.0018,0.9947,14418000
2275,"АВТОФЛОТ, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОФЛОТ""",10.5,0,0,0,39690000,3.2038,-0.7882,0.084,0.7193,12579000
2275,"АВТОФЛОТ, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОФЛОТ""",10.5,0,0,1,41479000,4.2843,0.1136,0.0988,0.8253,10028000
2277,"АВТОФОРВАРД, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОФОРВАРД""",7,0,1,0,-1063000,0.8279,-0.1065,-0.1562,0.6078,7317000
2277,"АВТОФОРВАРД, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОФОРВАРД""",7,0,1,1,-1796000,0.816,-0.1084,0.0039,0.5315,10078000
2279,"АВТОФОРУМ НЕВА, ООО",1.08E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОФОРУМ НЕВА""",15,1,0,1,35422000,2.1063,-0.0384,33.0594,0.1202,1748077000
2279,"АВТОФОРУМ НЕВА, ООО",1.08E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОФОРУМ НЕВА""",15,1,0,0,34234000,1.1569,-0.0633,24.8915,0.1121,1684124000
2280,"АВТОФОРУМ ШЕРЕМЕТЬЕВО, ООО",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОФОРУМ ШЕРЕМЕТЬЕВО""",9,1,0,0,2581000,2.5582,-0.0713,352.6509,0.3008,1502194000
2280,"АВТОФОРУМ ШЕРЕМЕТЬЕВО, ООО",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОФОРУМ ШЕРЕМЕТЬЕВО""",9,1,0,1,3342000,1.4042,-0.0731,202.3794,0.5163,2272912000
2282,"АВТОФОРУМ, ООО",1.04E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОФОРУМ""",19.5,1,0,0,19627000,1.9981,-0.0983,76.0357,0.3796,3263890000
